id,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification (grade),Admission grade,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Unemployment rate,GDP,Target
35808,39,1,9991,0,133.1,118.4,1,0,1,0,0,37,0,5,6,0,0.0,0,5,5,0,0.0,7.6,0.32,Dropout
25770,53,1,8014,0,130.0,133.8,0,0,1,0,0,41,5,9,10,9,13.22222222222222,2,7,7,7,13.285714285714286,8.9,3.51,Graduate
72235,17,1,9085,1,120.0,122.3,0,1,1,0,0,19,0,6,8,6,14.142857142857142,0,6,6,6,12.5,13.9,0.79,Enrolled
80518,1,6,9500,1,139.0,124.5,1,0,1,0,0,18,0,8,8,7,12.04142857142857,0,8,8,7,12.04142857142857,9.4,-3.12,Graduate
97477,1,1,9238,1,136.0,122.0,1,0,1,0,0,19,0,6,8,6,12.714285714285714,0,6,8,6,15.625,13.9,0.79,Graduate
32902,39,1,9085,1,140.0,106.3,1,0,0,1,0,35,0,5,14,3,10.666666666666666,0,5,8,2,10.5,7.6,0.32,Dropout
97490,1,4,9773,1,137.0,134.2,1,0,1,0,0,18,0,6,6,6,12.666666666666666,0,6,6,5,13.8,10.8,1.74,Graduate
37160,1,1,9238,1,160.0,152.4,0,0,1,0,0,19,0,6,6,6,13.333333333333334,0,6,6,6,14.166666666666666,9.4,-3.12,Graduate
18563,1,1,9500,1,125.0,114.5,1,0,1,0,0,19,0,7,6,6,13.0,0,6,6,6,14.166666666666666,12.4,1.79,Graduate
36218,39,1,9991,0,133.1,116.0,0,1,1,1,0,33,0,5,14,1,10.0,0,5,9,0,0.0,10.8,1.74,Dropout
104713,39,1,9853,1,133.1,97.0,0,0,1,0,0,48,0,6,8,6,11.666666666666666,0,6,7,5,12.4,15.5,-4.06,Graduate
78268,17,4,9500,1,134.0,128.3,0,0,1,0,1,18,0,8,11,7,11.832,0,8,11,7,11.832,10.8,1.74,Graduate
65890,39,1,9003,1,133.1,144.9,0,1,0,0,0,28,0,6,15,2,11.0,0,6,13,1,12.0,12.4,1.79,Dropout
37774,1,1,9773,1,129.0,136.2,1,0,1,0,0,18,0,6,6,6,12.166666666666666,0,6,6,6,12.166666666666666,7.6,0.32,Graduate
81829,1,3,171,1,133.1,155.3,1,1,0,1,0,18,0,0,0,0,0.0,0,0,0,0,0.0,8.9,3.51,Graduate
88040,1,1,9773,1,132.0,127.4,0,0,1,1,0,20,0,6,8,6,14.0,0,6,7,5,14.8,12.7,-1.7,Graduate
65011,39,1,9500,1,133.1,120.0,0,0,1,1,0,28,0,7,8,0,0.0,0,7,9,0,0.0,13.9,0.79,Dropout
47784,44,1,9003,1,130.0,130.0,1,0,1,0,0,19,0,6,9,6,12.285714285714286,0,6,14,4,11.0,13.9,0.79,Enrolled
114413,39,1,9085,1,110.0,119.0,1,0,0,1,0,55,0,5,5,0,0.0,0,5,5,0,0.0,7.6,0.32,Graduate
107887,1,1,9500,1,145.0,145.0,1,0,1,0,0,18,0,7,7,6,13.861666666666666,0,7,7,6,12.566666666666668,7.6,0.32,Graduate
44385,1,3,9773,1,157.0,138.4,1,0,1,0,0,18,0,6,7,6,13.833333333333334,0,6,9,6,15.0,10.8,1.74,Graduate
103705,1,1,9147,1,112.0,106.1,1,0,1,0,0,19,0,5,13,2,10.5,0,5,14,5,10.8,13.9,0.79,Graduate
24477,17,1,9556,1,150.0,132.3,1,0,1,0,0,20,0,7,9,7,14.22222222222222,0,8,9,8,13.3125,10.8,1.74,Graduate
34978,39,1,8014,0,130.0,120.5,0,1,0,0,0,33,0,6,8,5,11.4,0,6,10,1,10.0,7.6,0.32,Dropout
76923,1,3,9070,1,133.1,122.0,1,0,1,0,0,19,0,6,6,0,0.0,0,6,6,0,0.0,8.9,3.51,Graduate
35810,17,2,9773,1,129.0,118.9,1,0,1,0,1,18,0,6,6,6,13.333333333333334,0,6,6,6,13.666666666666666,12.4,1.79,Graduate
19274,43,1,9238,1,143.0,120.0,0,0,1,0,0,28,9,13,13,13,10.692307692307692,3,11,18,6,11.5,10.8,1.74,Enrolled
110223,1,1,9773,1,133.1,130.0,1,0,1,0,1,18,0,6,7,5,13.8,0,6,8,5,13.8,13.9,0.79,Graduate
126037,1,1,9147,1,135.0,125.1,1,0,1,1,0,21,0,5,15,2,10.5,0,5,13,3,12.333333333333334,12.7,-1.7,Graduate
55784,39,1,9003,1,133.1,120.0,0,1,0,1,0,38,0,6,13,3,11.666666666666666,0,6,10,0,0.0,16.2,-0.92,Dropout
93756,1,1,9085,1,147.0,134.9,1,0,1,0,0,18,0,6,13,6,16.692307692307693,0,6,9,6,15.555555555555555,10.8,1.74,Graduate
44118,1,1,9500,1,136.0,123.5,0,0,1,1,0,19,0,8,8,8,12.8875,0,8,8,8,12.8875,9.4,-3.12,Graduate
88864,1,1,9238,1,130.0,122.1,1,0,1,0,0,18,0,6,8,5,11.0,0,6,11,5,12.666666666666666,9.4,-3.12,Graduate
98483,1,1,9500,1,135.0,122.1,0,0,1,0,0,19,0,7,9,7,14.093333333333332,0,8,9,8,15.0,12.4,1.79,Graduate
127091,1,2,9500,1,122.0,114.3,1,0,1,1,0,18,0,7,7,7,12.495714285714286,0,8,9,7,12.242857142857144,11.1,2.02,Graduate
16045,17,5,9853,1,124.0,113.9,1,0,1,0,1,19,0,6,8,6,11.666666666666666,0,6,6,6,12.0,10.8,1.74,Graduate
101829,1,6,9500,1,138.0,124.7,1,1,1,0,0,18,0,7,8,0,0.0,0,7,9,0,0.0,16.2,-0.92,Graduate
1624,17,1,9238,1,127.0,120.4,0,0,1,1,0,18,0,6,0,0,0.0,0,6,0,0,0.0,16.2,-0.92,Dropout
1637,17,4,9670,1,132.0,126.5,1,0,1,0,0,18,0,6,6,6,11.666666666666666,0,6,6,0,0.0,10.8,1.74,Dropout
23843,17,6,9773,1,138.0,123.0,1,0,1,0,0,18,0,6,6,6,15.166666666666666,0,6,12,5,14.0,10.8,1.74,Graduate
32507,42,1,9003,1,100.0,134.0,1,0,1,0,0,25,13,17,18,17,12.1,14,17,22,17,11.461538461538462,15.5,-4.06,Graduate
121441,17,3,9254,1,128.0,121.0,1,0,1,0,0,18,0,6,10,5,11.6,0,6,8,5,12.0,15.5,-4.06,Graduate
48337,43,1,9254,1,109.0,108.5,1,0,1,1,0,21,0,6,11,4,12.25,0,6,9,3,12.666666666666666,9.4,-3.12,Graduate
66841,39,1,9238,1,133.1,106.0,0,0,1,0,0,26,0,6,8,4,11.75,0,6,8,6,10.333333333333334,15.5,-4.06,Graduate
106929,39,1,9147,1,133.1,110.3,0,1,0,1,0,28,0,5,5,0,0.0,0,5,5,0,0.0,11.1,2.02,Graduate
51230,39,1,8014,0,133.1,130.0,0,0,0,0,0,37,0,4,4,0,0.0,0,6,0,0,0.0,9.4,-3.12,Dropout
49290,39,1,8014,0,133.1,110.0,0,0,1,0,1,24,8,13,14,9,11.666666666666666,3,11,13,9,12.555555555555555,16.2,-0.92,Graduate
125039,43,1,9991,0,140.0,100.0,0,0,1,0,0,34,0,5,5,5,11.0,0,5,8,4,11.75,12.7,-1.7,Graduate
75574,1,1,9147,1,131.0,118.8,1,1,1,0,0,18,0,5,5,5,12.4,0,5,6,5,10.2,11.1,2.02,Graduate
66375,1,6,9147,1,133.1,100.0,0,0,1,0,0,19,0,5,10,5,11.4,0,5,8,3,11.0,12.4,1.79,Enrolled
27674,44,1,9238,1,140.0,143.0,1,0,1,0,1,20,3,6,6,6,12.666666666666666,2,6,6,6,12.5,12.4,1.79,Graduate
66305,1,1,9147,1,127.0,121.8,0,0,1,0,0,19,0,5,5,5,13.0,0,5,5,5,13.2,11.1,2.02,Graduate
17214,1,1,9500,1,123.0,113.4,1,1,1,0,1,20,2,7,7,7,13.285714285714286,1,8,8,8,12.75,8.9,3.51,Graduate
54749,1,1,9085,1,120.0,112.0,1,0,1,0,0,20,0,6,11,4,12.25,0,6,10,4,11.5,9.4,-3.12,Enrolled
84551,1,1,9238,1,130.0,124.8,0,1,1,0,1,18,0,6,12,4,10.8,0,6,14,2,11.0,13.9,0.79,Graduate
37722,17,2,9556,1,134.0,121.5,1,0,1,0,0,21,0,7,11,4,12.95,0,7,7,2,11.333333333333334,10.8,1.74,Dropout
60456,1,2,9773,1,125.0,121.9,1,0,1,0,1,18,0,6,7,6,13.833333333333334,0,6,6,6,12.0,11.1,2.02,Graduate
18539,1,1,9238,1,121.0,114.4,0,0,1,0,0,19,0,6,8,6,12.666666666666666,0,6,7,6,11.714285714285714,11.1,2.02,Graduate
16144,17,3,9500,1,137.0,121.3,1,0,1,0,0,18,0,7,7,6,12.6,0,7,7,6,12.6,7.6,0.32,Graduate
10299,1,2,8014,0,107.0,103.5,1,0,1,0,0,20,0,6,7,6,13.666666666666666,0,6,9,5,13.2,7.6,0.32,Graduate
67277,43,1,9130,1,130.0,130.0,1,0,1,1,0,22,0,5,12,3,12.0,0,5,9,3,12.666666666666666,9.4,-3.12,Enrolled
66808,39,1,9130,1,120.0,120.0,1,0,0,1,0,29,0,5,5,0,0.0,0,5,5,0,0.0,10.8,1.74,Dropout
42130,17,3,9254,1,125.0,115.9,1,0,1,0,0,19,0,6,8,4,12.0,0,6,8,4,11.25,10.8,1.74,Enrolled
21612,39,1,9670,1,110.0,108.4,1,0,1,1,0,34,0,5,5,0,0.0,0,5,5,0,0.0,7.6,0.32,Dropout
12400,17,2,9147,1,116.0,115.7,1,0,1,0,0,20,0,5,9,1,10.0,0,5,9,0,0.0,9.4,-3.12,Dropout
78215,39,1,9085,1,133.1,139.9,1,0,1,0,0,24,0,6,7,5,13.0,0,6,7,5,13.833333333333334,12.4,1.79,Graduate
64985,1,2,9500,1,136.0,148.8,1,0,1,0,0,19,0,8,8,8,14.2725,0,8,8,8,14.2725,9.4,-3.12,Graduate
12950,39,1,9254,1,133.1,120.0,0,0,0,1,0,26,0,6,0,0,0.0,0,6,0,0,0.0,9.4,-3.12,Dropout
25834,43,1,9147,1,133.1,120.0,0,0,1,1,0,40,0,5,7,0,0.0,0,5,10,0,0.0,16.2,-0.92,Dropout
37325,39,1,9119,1,133.1,120.0,0,1,0,1,0,26,0,5,5,0,0.0,0,5,5,0,0.0,12.7,-1.7,Dropout
77971,39,1,9991,0,150.0,124.0,0,0,1,1,0,28,0,5,8,5,11.0,0,5,5,5,11.8,7.6,0.32,Graduate
103319,17,1,9085,1,140.0,124.6,1,0,1,0,0,20,0,6,14,3,13.666666666666666,0,6,11,5,12.5,16.2,-0.92,Graduate
103604,39,1,9991,0,150.0,115.5,0,0,0,1,0,28,0,5,5,1,12.0,0,5,5,0,0.0,10.8,1.74,Graduate
39240,39,1,9003,1,133.1,95.5,0,1,0,1,0,46,0,6,14,0,0.0,0,6,6,0,0.0,15.5,-4.06,Dropout
63632,1,1,9500,1,144.0,134.3,0,0,1,0,1,18,0,8,8,7,14.445,0,8,8,7,14.445,10.8,1.74,Graduate
114581,7,1,9853,1,140.0,140.0,0,0,0,1,0,35,0,6,7,0,0.0,0,6,8,0,0.0,10.8,1.74,Graduate
21090,1,1,171,1,135.0,129.0,1,0,1,0,0,18,0,0,0,0,0.0,0,0,0,0,0.0,12.4,1.79,Dropout
954,44,1,9085,1,150.0,150.0,0,0,0,1,0,20,1,6,10,6,12.0,1,6,21,6,13.0,12.4,1.79,Graduate
105161,1,3,9119,1,115.0,116.1,0,0,1,1,0,20,0,5,10,3,11.0,0,5,10,3,11.857142857142858,12.4,1.79,Graduate
41463,1,1,9119,1,130.0,121.3,1,0,1,1,0,18,0,5,10,4,12.0,0,5,8,4,11.0,12.4,1.79,Graduate
12711,39,1,9991,0,130.0,121.7,0,0,0,1,0,33,0,5,5,0,0.0,0,5,9,0,0.0,10.8,1.74,Dropout
66336,1,2,9500,1,117.0,123.3,1,0,1,0,0,21,0,7,10,6,14.2725,0,8,9,8,13.805,15.5,-4.06,Graduate
22603,1,2,9147,1,135.0,122.1,1,0,1,0,1,21,0,5,8,4,11.75,0,5,11,2,10.5,12.7,-1.7,Enrolled
37428,1,2,9773,1,146.0,149.2,1,0,1,1,0,19,0,6,10,4,11.75,0,6,7,5,13.4,9.4,-3.12,Graduate
77797,17,1,9773,1,123.0,117.7,0,1,0,0,0,19,0,6,6,0,0.0,0,6,0,0,0.0,12.4,1.79,Graduate
34496,7,1,9085,1,130.0,130.0,0,0,1,0,0,25,0,6,0,0,0.0,0,6,0,0,0.0,13.9,0.79,Dropout
95589,1,1,9085,1,125.0,120.1,1,0,1,0,0,18,0,5,7,5,12.6,0,5,6,5,11.8,7.6,0.32,Graduate
84109,1,1,9238,1,141.0,127.3,0,0,1,0,1,19,0,6,7,6,14.142857142857142,0,6,7,6,12.5,8.9,3.51,Graduate
89205,39,1,9991,0,140.0,127.5,0,0,1,0,0,32,0,5,6,5,12.0,0,5,8,5,11.666666666666666,13.9,0.79,Graduate
115517,39,1,9119,1,148.0,130.9,0,0,0,1,0,30,0,5,5,0,0.0,0,5,6,0,0.0,10.8,1.74,Graduate
82309,1,1,9070,1,152.0,154.4,0,0,1,0,1,20,0,6,6,6,13.833333333333334,0,6,7,6,13.5,15.5,-4.06,Graduate
114753,1,2,171,1,122.0,120.3,0,0,1,1,0,19,0,0,0,0,0.0,0,0,0,0,0.0,8.9,3.51,Graduate
10157,39,1,9670,1,130.0,110.7,0,1,0,1,0,24,0,6,15,1,10.0,0,6,6,0,0.0,12.7,-1.7,Dropout
107488,1,1,9238,1,118.0,110.0,0,0,1,0,0,20,0,6,7,4,12.25,0,6,9,4,12.25,11.1,2.02,Graduate
120532,1,1,9238,1,141.0,133.9,0,0,1,0,0,19,0,6,7,6,12.0,0,6,6,6,12.5,13.9,0.79,Graduate
106126,1,3,9238,1,118.0,110.0,1,0,1,0,1,19,0,6,8,6,13.142857142857142,0,6,7,6,12.0,16.2,-0.92,Graduate
48553,39,1,9853,1,133.1,140.0,0,1,1,0,0,31,0,7,14,6,11.666666666666666,0,6,9,3,11.333333333333334,15.5,-4.06,Enrolled
102515,18,4,9147,1,122.0,127.5,1,0,1,0,0,18,0,5,0,0,0.0,0,5,0,0,0.0,12.7,-1.7,Graduate
121560,1,2,9238,1,118.0,112.8,1,0,1,0,0,20,0,6,10,6,10.833333333333334,0,6,7,6,11.666666666666666,11.1,2.02,Graduate
36658,39,2,9147,1,133.1,110.0,0,0,1,1,0,28,0,5,8,3,11.0,0,5,12,2,10.5,9.4,-3.12,Dropout
50746,1,1,9773,1,148.0,140.0,0,0,1,0,0,18,0,6,6,6,14.0,0,6,6,6,13.666666666666666,16.2,-0.92,Graduate
113531,43,1,9238,1,120.0,112.8,0,0,1,1,1,21,0,6,7,6,14.428571428571429,0,6,9,6,13.0,16.2,-0.92,Graduate
13179,17,1,9773,1,130.0,121.6,0,0,1,0,0,18,0,6,6,6,13.666666666666666,0,6,6,6,13.0,12.4,1.79,Graduate
16895,1,6,9500,1,140.0,130.0,1,0,1,0,0,18,0,7,0,0,0.0,0,8,0,0,0.0,12.7,-1.7,Dropout
42168,1,3,9670,1,133.1,128.2,0,1,1,1,0,19,0,6,0,0,0.0,0,6,0,0,0.0,9.4,-3.12,Dropout
53236,44,1,9238,1,180.0,180.0,1,0,1,0,0,20,3,6,6,6,15.833333333333334,2,6,6,6,14.333333333333334,12.4,1.79,Graduate
18198,44,1,9238,1,140.0,131.9,0,0,1,0,1,21,0,6,8,6,13.75,0,6,8,6,11.857142857142858,13.9,0.79,Graduate
3469,1,2,9773,1,143.0,134.3,1,1,1,0,1,21,0,6,6,6,15.0,0,6,6,6,13.833333333333334,8.9,3.51,Graduate
63717,1,6,9070,1,136.0,126.2,1,0,1,0,1,20,0,6,6,6,13.166666666666666,0,6,6,6,13.0,7.6,0.32,Graduate
39997,1,4,9773,1,136.0,121.7,1,0,1,0,0,19,0,6,6,6,13.5,0,6,7,6,13.428571428571429,11.1,2.02,Graduate
25580,39,1,9147,1,133.1,101.0,0,1,1,0,0,26,0,5,9,3,11.666666666666666,0,5,5,5,11.6,8.9,3.51,Graduate
59769,7,1,9556,1,140.0,140.0,0,0,1,0,0,35,0,7,8,7,12.857142857142858,0,8,8,8,14.75,15.5,-4.06,Graduate
3076,17,5,9119,1,137.0,129.3,1,0,1,1,0,18,0,5,9,4,12.0,0,5,9,3,13.0,13.9,0.79,Enrolled
32133,1,1,9085,1,168.0,157.4,0,0,1,0,0,18,0,5,6,5,13.0,0,5,6,5,13.4,7.6,0.32,Graduate
2873,17,1,9238,1,141.0,133.7,1,0,1,0,0,18,0,6,6,6,14.666666666666666,0,6,6,6,14.5,11.1,2.02,Graduate
100229,17,2,8014,0,133.0,133.7,1,0,1,0,1,19,0,6,6,6,14.333333333333334,0,6,6,6,13.142857142857142,15.5,-4.06,Graduate
15337,1,1,9070,1,167.0,156.2,0,0,1,0,1,19,0,6,6,6,13.833333333333334,0,6,6,6,14.166666666666666,15.5,-4.06,Graduate
37995,17,2,9254,1,117.0,117.0,1,0,1,0,0,19,0,6,0,0,0.0,0,6,12,0,0.0,10.8,1.74,Dropout
91844,1,2,9500,1,138.0,131.5,1,0,1,0,0,17,0,8,10,8,14.15,0,8,10,8,13.2575,9.4,-3.12,Graduate
99004,1,1,9670,1,123.0,118.1,1,0,1,1,0,19,0,5,8,2,11.0,0,5,6,2,10.5,7.6,0.32,Graduate
63300,1,2,9238,1,135.0,125.1,1,0,1,0,0,19,0,6,10,6,12.0,0,6,6,6,12.333333333333334,12.4,1.79,Graduate
100104,1,1,9773,1,117.0,111.8,0,0,1,1,0,19,0,6,9,5,12.2,0,6,6,6,11.833333333333334,8.9,3.51,Graduate
75106,39,1,9003,1,133.1,120.0,1,1,0,0,1,24,0,6,9,5,12.0,0,6,14,3,11.0,8.9,3.51,Dropout
109676,1,1,9119,1,151.0,151.1,0,0,1,0,0,18,0,5,8,2,12.0,0,5,8,3,11.0,7.6,0.32,Graduate
24991,17,1,171,1,135.0,131.9,1,0,1,1,0,21,6,13,18,11,12.5,4,11,25,12,12.666666666666666,8.9,3.51,Graduate
63659,39,1,9670,1,133.1,110.0,0,1,0,0,0,25,0,5,5,0,0.0,0,5,5,0,0.0,9.4,-3.12,Dropout
109671,39,1,9991,0,120.0,125.7,0,0,1,0,0,40,0,5,5,5,11.8,0,5,9,5,12.4,10.8,1.74,Graduate
45611,39,1,9003,1,133.1,112.0,1,0,1,1,0,24,0,6,7,6,12.857142857142858,0,6,9,6,14.333333333333334,15.5,-4.06,Graduate
2796,17,1,9254,1,124.0,115.9,1,0,0,1,0,22,0,5,6,0,0.0,0,5,10,0,0.0,9.4,-3.12,Dropout
61552,1,1,9119,1,138.0,133.8,0,0,1,0,1,21,0,5,10,4,10.0,0,5,8,5,12.0,7.6,0.32,Enrolled
64781,39,1,8014,0,110.0,114.3,0,0,0,1,0,26,0,6,0,0,0.0,0,6,0,0,0.0,10.8,1.74,Dropout
1763,39,1,8014,0,140.0,134.5,0,0,1,0,0,29,0,6,6,6,12.666666666666666,0,6,8,6,14.375,12.4,1.79,Graduate
66813,17,1,9238,1,125.0,122.2,0,1,0,0,0,20,0,6,9,5,11.6,0,6,10,5,13.4,11.1,2.02,Dropout
50358,1,1,9085,1,158.0,143.0,1,0,1,1,0,19,0,5,5,5,14.8,0,5,5,5,14.2,9.4,-3.12,Graduate
108406,1,2,9119,1,124.0,126.8,1,0,1,1,0,20,0,5,6,4,13.333333333333334,0,5,7,5,14.8,7.6,0.32,Graduate
3660,17,3,9238,1,126.0,121.7,1,0,1,0,1,18,0,6,9,6,12.833333333333334,0,6,6,6,11.166666666666666,15.5,-4.06,Graduate
2296,39,1,8014,0,133.1,130.0,0,0,1,0,0,29,0,6,11,1,12.0,0,6,7,0,0.0,11.1,2.02,Dropout
58196,39,1,9991,0,140.0,140.0,0,0,1,1,0,26,0,5,10,3,10.75,0,5,13,4,10.333333333333334,16.2,-0.92,Enrolled
104795,17,3,9070,1,132.0,133.1,1,0,1,0,0,18,0,6,6,6,14.166666666666666,0,6,6,6,13.5,12.7,-1.7,Graduate
26112,39,1,9130,1,150.0,140.0,1,0,1,1,0,33,0,5,12,2,11.5,0,5,9,5,11.4,9.4,-3.12,Graduate
2530,51,1,171,1,135.0,138.3,0,0,1,0,0,22,0,0,0,0,0.0,0,0,0,0,0.0,11.1,2.02,Dropout
46697,42,1,9500,1,100.0,100.0,1,0,1,0,0,24,0,8,11,5,12.16,0,8,11,6,12.16,9.4,-3.12,Enrolled
45074,39,1,9085,1,133.1,120.0,0,0,1,0,0,25,0,6,0,0,0.0,0,6,0,0,0.0,11.1,2.02,Dropout
36255,43,1,9238,1,123.0,123.0,0,0,1,0,0,20,5,10,17,9,11.666666666666666,3,9,18,9,12.77777777777778,16.2,-0.92,Graduate
35551,17,1,9670,1,128.0,124.4,0,0,1,0,1,18,0,6,8,6,12.333333333333334,0,6,9,5,14.0,13.9,0.79,Graduate
34788,17,2,171,1,124.0,119.6,1,0,1,1,0,18,0,0,0,0,0.0,0,0,0,0,0.0,8.9,3.51,Dropout
58941,39,1,9085,1,130.0,144.3,0,0,1,1,0,25,0,6,0,0,0.0,0,6,0,0,0.0,12.4,1.79,Dropout
28998,1,1,9130,1,152.0,168.5,1,0,1,0,0,18,0,6,7,6,14.857142857142858,0,6,6,6,14.666666666666666,13.9,0.79,Graduate
46406,1,1,9773,1,133.1,125.3,1,0,1,0,1,23,0,6,7,6,13.166666666666666,0,6,7,6,14.0,12.4,1.79,Graduate
33967,17,1,9254,1,125.0,119.4,1,0,1,0,1,18,0,6,13,4,10.5,0,6,10,4,11.6,12.7,-1.7,Enrolled
73240,1,1,9670,1,116.0,140.2,0,0,0,1,0,20,0,5,7,0,0.0,0,5,5,0,0.0,9.4,-3.12,Dropout
82772,17,5,9254,1,131.0,120.2,1,0,1,0,0,19,0,6,10,6,11.6,0,6,12,6,12.2,13.9,0.79,Graduate
6313,39,1,8014,0,133.1,106.0,1,0,1,0,0,51,0,6,11,4,12.25,0,6,13,2,10.5,7.6,0.32,Dropout
115165,17,4,9147,1,127.0,124.4,1,0,1,1,0,19,0,5,5,4,11.0,0,5,5,3,11.0,11.1,2.02,Graduate
15314,44,1,9085,1,130.0,130.0,0,0,1,0,0,22,1,6,10,6,12.25,1,6,11,4,12.75,16.2,-0.92,Enrolled
68553,1,2,9147,1,142.0,127.3,1,0,0,1,0,18,0,5,0,0,0.0,0,5,0,0,0.0,12.4,1.79,Dropout
10092,1,3,9500,1,140.0,141.5,1,0,1,0,0,18,0,8,8,8,13.385,0,8,8,8,13.385,9.4,-3.12,Graduate
105933,1,1,9500,1,131.0,122.0,0,0,1,0,0,19,0,8,8,7,14.514285714285714,0,8,8,7,14.514285714285714,12.7,-1.7,Graduate
100119,39,1,9147,1,170.0,120.0,0,0,0,1,0,35,0,5,12,2,10.5,0,5,13,3,16.2,9.4,-3.12,Graduate
69207,1,1,9254,1,132.0,119.7,0,0,1,0,1,20,0,6,6,6,13.666666666666666,0,6,6,5,14.8,12.4,1.79,Graduate
9351,39,1,8014,0,170.0,111.0,0,0,0,0,0,34,0,6,6,1,10.0,0,6,6,0,0.0,10.8,1.74,Dropout
105814,39,1,8014,0,130.0,139.4,0,0,1,0,0,34,0,6,6,6,13.0,0,6,6,6,13.166666666666666,12.4,1.79,Graduate
72166,1,2,9238,1,96.0,100.0,1,0,1,0,0,19,0,6,8,5,12.4,0,6,7,5,10.4,9.4,-3.12,Graduate
90028,17,1,171,1,138.0,136.1,1,0,0,0,0,18,0,0,0,0,0.0,0,0,0,0,0.0,13.9,0.79,Graduate
662,39,1,9085,1,133.1,120.0,1,0,1,0,0,24,0,5,14,3,12.0,0,5,9,3,10.333333333333334,9.4,-3.12,Enrolled
112184,39,1,9238,1,133.1,135.5,0,0,0,0,0,43,0,6,6,6,12.333333333333334,0,6,6,0,0.0,10.8,1.74,Graduate
39717,1,1,9238,1,130.0,122.2,1,0,1,0,0,18,0,6,7,6,12.0,0,6,9,6,11.333333333333334,9.4,-3.12,Graduate
112711,1,1,9147,1,129.0,122.8,1,0,1,0,1,19,0,5,5,4,11.5,0,5,9,5,11.6,9.4,-3.12,Graduate
7696,17,3,9773,1,157.0,146.5,1,0,1,0,0,18,0,6,8,6,15.0,0,6,6,6,14.0,11.1,2.02,Graduate
119926,39,1,9991,0,160.0,120.0,0,0,1,1,0,31,0,5,10,3,11.333333333333334,0,5,7,3,13.0,8.9,3.51,Graduate
62737,1,1,9147,1,124.0,113.9,1,0,1,1,1,19,0,5,7,0,0.0,0,5,5,0,0.0,13.9,0.79,Dropout
116676,1,4,9773,1,133.0,134.4,1,0,1,0,1,20,0,6,6,6,13.666666666666666,0,6,6,6,13.333333333333334,15.5,-4.06,Graduate
115545,44,1,9070,1,130.0,130.0,0,0,1,0,0,19,2,7,10,7,11.571428571428571,5,9,10,4,13.0,16.2,-0.92,Graduate
124654,1,1,9238,1,145.0,145.0,1,0,1,0,0,20,0,6,7,6,11.333333333333334,0,6,10,6,11.333333333333334,12.7,-1.7,Graduate
80368,17,1,9773,1,133.1,115.0,0,0,1,1,0,18,0,6,12,4,12.0,0,6,11,5,11.5,15.5,-4.06,Graduate
28264,1,1,9070,1,136.0,131.1,1,0,1,1,0,20,0,6,8,5,11.4,0,6,6,6,12.833333333333334,7.6,0.32,Graduate
119897,17,1,9670,1,120.0,113.7,1,0,1,0,1,20,0,6,9,5,13.6,0,6,10,5,14.2,8.9,3.51,Graduate
15042,1,1,9147,1,131.0,130.2,0,0,1,0,1,18,0,5,5,4,14.2,0,5,6,5,12.2,8.9,3.51,Graduate
79128,1,1,9147,1,116.0,118.9,1,0,1,1,0,23,0,5,10,3,10.666666666666666,0,5,9,3,12.333333333333334,7.6,0.32,Graduate
62174,51,1,9147,1,135.0,118.4,1,0,1,1,0,24,0,5,5,0,0.0,0,5,5,0,0.0,11.1,2.02,Dropout
43041,17,3,9119,1,160.0,137.0,0,0,1,1,1,18,0,5,5,5,16.2,0,5,6,5,15.4,16.2,-0.92,Graduate
102080,1,1,9147,1,125.0,121.7,1,1,1,0,0,20,0,5,8,3,10.666666666666666,0,5,9,3,11.0,10.8,1.74,Graduate
36732,1,2,9147,1,118.0,110.0,1,0,1,0,0,20,0,5,10,5,10.6,0,5,6,5,11.0,13.9,0.79,Dropout
108809,1,2,171,1,127.0,139.6,1,0,1,0,0,18,0,0,0,0,0.0,0,0,0,0,0.0,13.9,0.79,Graduate
52000,1,4,9500,1,140.0,129.9,1,0,1,0,0,19,0,7,0,0,0.0,0,8,0,0,0.0,12.4,1.79,Dropout
69872,43,1,9085,1,160.0,140.0,1,1,1,1,0,26,11,17,17,17,13.15,8,12,27,8,12.5,15.5,-4.06,Dropout
21062,17,3,9070,1,129.0,120.5,1,0,1,1,0,18,0,6,6,6,11.666666666666666,0,6,8,5,11.6,10.8,1.74,Enrolled
98779,1,1,9147,1,129.0,118.2,0,0,1,0,0,19,0,5,6,4,10.75,0,5,8,4,12.0,10.8,1.74,Graduate
93455,17,2,9853,1,133.1,135.0,1,0,1,0,0,22,0,6,9,4,12.25,0,6,8,5,12.4,7.6,0.32,Graduate
122218,17,5,9773,1,131.0,122.3,1,1,0,0,0,19,0,6,6,0,0.0,0,6,7,0,0.0,8.9,3.51,Graduate
92121,1,2,9500,1,141.0,126.5,1,0,1,0,0,19,0,8,8,8,14.4,0,8,8,8,14.4,9.4,-3.12,Graduate
